hour_of_day,day,row,col,demand
18,16,5,5,126
18,16,6,0,0
18,16,6,3,11
18,16,6,4,11
18,16,6,5,11
18,16,6,6,0
18,16,6,7,0
18,16,7,0,0
18,16,7,1,0
18,16,7,3,0
18,16,7,4,23
18,16,7,6,30
18,16,7,7,7
19,16,0,0,0
19,16,0,2,0
19,16,0,3,108
19,16,0,5,160
19,16,0,6,335
19,16,1,0,0
19,16,1,2,41
19,16,1,4,108
19,16,1,5,167
19,16,2,1,0
19,16,2,2,48
19,16,2,3,160
19,16,2,4,41
19,16,2,5,156
19,16,3,0,7
19,16,3,1,7
19,16,3,2,18
19,16,3,3,23
19,16,3,4,108
19,16,4,1,30
19,16,4,3,66
19,16,4,4,101
19,16,4,5,197
19,16,4,6,172
19,16,5,1,0
19,16,5,2,0
19,16,5,4,0
19,16,5,6,23
19,16,5,7,18
19,16,6,0,0
19,16,6,5,18
19,16,6,6,11
19,16,6,7,18
19,16,7,2,0
19,16,7,3,0
19,16,7,4,11
19,16,7,7,11
20,16,0,0,0
20,16,0,1,7
20,16,0,2,41
20,16,0,4,53
20,16,0,5,119
20,16,0,7,53
20,16,1,0,0
20,16,1,2,48
20,16,1,3,156
20,16,1,6,78
20,16,1,7,53
20,16,2,1,0
20,16,2,2,48
20,16,2,6,149
20,16,3,0,0
20,16,3,1,0
20,16,3,3,96
20,16,3,4,18
20,16,3,5,142
20,16,4,0,0
20,16,4,1,7
20,16,4,3,53
20,16,4,4,11
20,16,4,6,89
20,16,4,7,66
20,16,5,1,0
20,16,5,2,23
20,16,5,6,18
20,16,6,0,0
20,16,6,1,0
20,16,6,5,7
20,16,6,6,0
20,16,7,0,0
20,16,7,2,7
20,16,7,5,18
20,16,7,6,7
20,16,7,7,0
21,16,0,1,0
21,16,0,5,30
21,16,0,6,101
21,16,1,2,37
21,16,1,7,23
21,16,2,1,0
21,16,2,2,53
21,16,2,3,30
21,16,2,4,48
21,16,2,5,48
21,16,2,6,89
21,16,3,0,0
21,16,3,3,53
21,16,3,4,96
21,16,3,5,149
21,16,4,1,23
21,16,4,4,37
21,16,5,4,30
21,16,5,5,18
21,16,5,6,11
21,16,5,7,11
21,16,6,0,0
21,16,6,2,7
21,16,6,3,0
21,16,6,4,0
21,16,6,5,0
21,16,6,7,7
21,16,7,0,0
21,16,7,3,0
21,16,7,5,0
21,16,7,6,7
21,16,7,7,18
22,16,0,1,18
22,16,0,2,18
22,16,0,3,41
22,16,0,4,11
22,16,0,5,30
22,16,0,7,41
22,16,1,0,0
22,16,1,3,37
22,16,2,1,0
22,16,2,2,30
22,16,2,3,78
22,16,2,7,37
22,16,3,1,0
22,16,3,2,18
22,16,3,3,23
22,16,3,4,89
22,16,3,5,37
22,16,3,7,18
22,16,4,2,7
22,16,4,3,131
22,16,4,4,11
22,16,4,5,53
22,16,4,6,30
22,16,5,0,0
22,16,5,1,0
22,16,5,2,0
22,16,5,7,18
22,16,6,1,0
22,16,6,2,0
22,16,6,3,0
22,16,6,5,0
22,16,6,6,0
22,16,6,7,0
22,16,7,0,0
22,16,7,1,0
22,16,7,2,0
22,16,7,4,0
22,16,7,5,18
22,16,7,6,11
23,16,0,0,0
23,16,0,1,0
23,16,0,3,0
23,16,0,4,18
23,16,0,7,11
23,16,1,0,0
23,16,1,3,30
23,16,1,4,7
23,16,1,7,11
23,16,2,1,0
23,16,2,2,41
23,16,2,3,41
23,16,2,7,18
23,16,3,1,0
23,16,3,2,18
23,16,3,4,7
23,16,3,6,41
23,16,4,2,7
23,16,4,4,66
23,16,4,5,11
23,16,4,6,11
23,16,5,1,0
23,16,5,2,0
23,16,5,3,18
23,16,5,4,7
23,16,5,5,7
23,16,5,7,11
23,16,6,1,0
23,16,6,2,0
23,16,6,4,11
23,16,6,5,18
23,16,6,6,0
23,16,6,7,0
23,16,7,0,0
23,16,7,2,0
23,16,7,4,0
23,16,7,5,7
23,16,7,7,0
0,17,0,0,0
0,17,0,1,0
0,17,0,2,0
0,17,0,6,0
0,17,0,7,37
0,17,1,1,0
0,17,1,2,7
0,17,1,3,11
0,17,1,5,0
0,17,2,0,0
0,17,2,1,0
0,17,2,2,0
0,17,2,3,18
0,17,2,4,18
0,17,2,5,11
0,17,2,6,18
0,17,3,0,0
0,17,3,2,0
0,17,3,3,18
0,17,4,0,0
0,17,4,2,0
0,17,4,5,11
0,17,4,6,0
0,17,4,7,7
0,17,5,1,0
0,17,5,2,0
0,17,5,3,11
0,17,5,4,18
0,17,5,5,7
0,17,5,6,11
0,17,5,7,7
0,17,6,1,0
0,17,6,3,0
0,17,6,4,0
0,17,6,5,0
0,17,6,6,0
0,17,6,7,0
0,17,7,0,0
0,17,7,4,0
0,17,7,5,0
1,17,0,1,7
1,17,0,5,0
1,17,0,6,0
1,17,0,7,11
1,17,1,3,0
1,17,1,6,18
1,17,1,7,11
1,17,2,4,23
1,17,2,5,7
1,17,2,6,0
1,17,2,7,7
1,17,3,0,0
1,17,3,1,0
1,17,3,2,0
1,17,3,5,18
1,17,4,0,0
1,17,4,1,0
1,17,4,2,0
1,17,4,4,0
1,17,4,5,0
1,17,4,7,0
1,17,5,1,0
1,17,5,4,7
1,17,5,6,0
1,17,5,7,0
1,17,6,0,0
1,17,6,3,0
1,17,6,4,0
1,17,6,7,0
1,17,7,0,0
1,17,7,3,0
1,17,7,5,0
1,17,7,6,0
1,17,7,7,0
2,17,0,0,0
2,17,0,1,0
2,17,0,2,0
2,17,0,3,0
2,17,0,4,0
2,17,0,5,0
2,17,0,7,0
2,17,1,0,0
2,17,1,2,7
2,17,1,5,0
2,17,1,6,7
2,17,2,2,0
2,17,2,3,7
2,17,2,6,0
2,17,3,0,0
2,17,3,2,0
2,17,3,4,0
2,17,3,6,7
2,17,3,7,0
2,17,4,0,0
2,17,4,1,7
2,17,4,2,0
2,17,4,3,18
2,17,4,4,0
2,17,4,6,0
2,17,4,7,0
2,17,5,1,0
2,17,5,3,0
2,17,5,6,0
2,17,6,1,0
2,17,6,3,0
2,17,6,4,0
2,17,6,6,0
2,17,6,7,0
2,17,7,1,0
2,17,7,2,0
2,17,7,5,0
2,17,7,7,0
3,17,0,0,0
3,17,0,1,0
3,17,0,2,0
3,17,0,4,7
3,17,0,7,11
3,17,1,1,0
3,17,1,2,11
3,17,1,3,7
3,17,1,4,18
3,17,1,5,0
3,17,1,6,0
3,17,2,2,0
3,17,2,4,0
3,17,2,7,0
3,17,3,0,0
3,17,3,2,0
3,17,3,3,7
3,17,3,4,0
3,17,3,5,0
3,17,3,6,0
3,17,3,7,0
3,17,4,0,0
3,17,4,1,0
3,17,4,2,0
3,17,4,4,0
3,17,4,5,7
3,17,4,7,0
3,17,5,1,0
3,17,5,2,0
3,17,5,5,0
3,17,5,6,0
3,17,5,7,0
3,17,6,0,0
3,17,6,1,0
3,17,6,3,0
3,17,6,5,7
3,17,6,6,0
3,17,7,1,0
3,17,7,2,0
3,17,7,5,0
4,17,0,0,0
4,17,0,1,0
4,17,0,3,0
4,17,0,4,0
4,17,0,5,0
4,17,0,6,0
4,17,0,7,11
4,17,1,1,11
4,17,1,2,0
4,17,1,4,0
4,17,1,5,41
4,17,2,0,0
4,17,2,2,11
4,17,2,3,0
4,17,2,5,7
4,17,2,7,0
4,17,3,1,11
4,17,3,2,0
4,17,3,3,0
4,17,3,5,11
4,17,3,6,7
4,17,3,7,0
4,17,4,0,0
4,17,4,4,11
4,17,4,5,11
4,17,4,6,7
4,17,5,0,0
4,17,5,1,0
4,17,5,2,0
4,17,5,3,0
4,17,5,7,7
4,17,6,3,0
4,17,6,4,0
4,17,6,5,0
4,17,7,0,0
4,17,7,3,0
4,17,7,4,0
4,17,7,7,0
5,17,0,1,0
5,17,0,2,66
5,17,0,5,7
5,17,0,6,11
5,17,1,0,0
5,17,1,1,0
5,17,1,2,48
5,17,1,5,41
5,17,1,6,83
5,17,1,7,7
5,17,2,3,11
5,17,2,5,30
5,17,2,6,37
5,17,2,7,89
5,17,3,0,0
5,17,3,1,0
5,17,3,2,7
5,17,3,3,7
5,17,3,5,23
5,17,3,6,11
5,17,3,7,0
5,17,4,1,11
5,17,4,5,18
5,17,4,6,30
5,17,4,7,41
5,17,5,3,18
5,17,5,6,18
5,17,5,7,48
5,17,6,0,0
5,17,6,1,0
5,17,6,3,23
5,17,6,4,0
5,17,6,5,0
5,17,7,2,0
5,17,7,4,0
5,17,7,5,0
5,17,7,7,0
6,17,0,0,0
6,17,0,1,7
6,17,0,2,78
6,17,0,3,37
6,17,0,4,48
6,17,0,6,53
6,17,0,7,119
6,17,1,2,53
6,17,1,3,126
6,17,1,4,41
6,17,1,5,227
6,17,1,6,83
6,17,1,7,48
6,17,2,2,78
6,17,2,3,160
6,17,2,4,126
6,17,2,5,101
6,17,2,6,83
6,17,2,7,83
6,17,3,1,23
6,17,3,2,18
6,17,3,3,78
6,17,3,4,112
6,17,3,5,71
6,17,4,0,7
6,17,4,2,0
6,17,4,3,0
6,17,4,4,60
6,17,4,6,48
6,17,5,0,0
6,17,5,1,11
6,17,5,3,11
6,17,5,4,23
6,17,5,5,60
6,17,5,7,48
6,17,6,0,0
6,17,6,2,0
6,17,6,4,18
6,17,6,6,11
6,17,6,7,11
6,17,7,0,0
6,17,7,3,7
6,17,7,4,0
6,17,7,7,7
7,17,0,0,0
7,17,0,3,53
7,17,0,6,89
7,17,1,0,0
7,17,1,4,37
7,17,1,6,142
7,17,1,7,167
7,17,2,0,0
7,17,2,2,78
7,17,2,4,71
7,17,2,5,96
7,17,3,0,0
7,17,3,2,7
7,17,3,3,48
7,17,3,4,60
7,17,4,0,0
7,17,4,1,18
7,17,4,2,0
7,17,4,3,18
7,17,4,5,41
7,17,4,6,48
7,17,5,0,0
7,17,5,3,11
7,17,5,4,7
7,17,6,1,0
7,17,6,2,0
7,17,6,3,11
7,17,6,4,18
7,17,7,0,0
7,17,7,1,0
7,17,7,2,0
7,17,7,5,0
7,17,7,6,11
8,17,0,3,60
8,17,0,6,96
8,17,1,0,7
8,17,1,2,78
8,17,1,4,60
8,17,1,5,186
8,17,1,6,119
8,17,1,7,108
8,17,2,1,7
8,17,2,3,309
8,17,2,4,138
8,17,2,5,112
8,17,2,6,149
8,17,2,7,119
8,17,3,0,0
8,17,3,2,37
8,17,3,4,108
8,17,3,7,202
8,17,4,0,0
8,17,4,2,0
8,17,4,4,78
8,17,4,5,83
8,17,4,6,66
8,17,5,0,0
8,17,5,1,7
8,17,5,2,0
8,17,5,3,0
8,17,5,4,60
8,17,5,6,30
8,17,5,7,101
8,17,6,0,0
8,17,6,1,7
8,17,6,2,0
8,17,6,3,41
8,17,6,5,18
8,17,6,6,7
8,17,7,0,0
8,17,7,1,0
8,17,7,2,0
8,17,7,3,0
8,17,7,5,7
9,17,0,0,11
9,17,0,1,11
9,17,0,2,83
9,17,0,4,71
9,17,1,0,0
9,17,1,1,7
9,17,1,2,96
9,17,1,3,101
9,17,1,5,190
9,17,1,6,167
9,17,1,7,71
9,17,2,0,0
9,17,2,1,0
9,17,2,2,41
9,17,2,3,71
9,17,2,6,138
9,17,2,7,156
9,17,3,0,0
9,17,3,4,71
9,17,3,5,156
9,17,3,7,60
9,17,4,0,0
9,17,4,3,112
9,17,4,4,138
9,17,4,5,53
9,17,4,6,78
9,17,5,0,18
9,17,5,1,0
9,17,5,2,0
9,17,5,3,0
9,17,5,4,41
9,17,5,5,66
9,17,5,6,71
9,17,6,0,0
9,17,6,2,0
9,17,6,3,66
9,17,6,6,7
9,17,7,1,0
9,17,7,3,0
9,17,7,7,0
10,17,0,0,0
10,17,0,3,60
10,17,0,4,53
10,17,0,7,108
10,17,1,0,0
10,17,1,2,71
10,17,1,3,71
10,17,1,4,53
10,17,1,5,66
10,17,1,6,149
10,17,1,7,131
10,17,2,0,0
10,17,2,1,37
10,17,2,5,160
10,17,2,6,138
10,17,3,2,18
10,17,3,3,41
10,17,3,4,53
10,17,3,5,138
10,17,4,3,30
10,17,4,4,71
10,17,4,7,53
10,17,5,0,0
10,17,5,1,7
10,17,5,2,96
10,17,5,5,48
10,17,5,6,41
10,17,6,0,0
10,17,6,1,0
10,17,6,2,0
10,17,6,6,37
10,17,7,3,7
10,17,7,4,7
10,17,7,5,0
10,17,7,7,0
11,17,0,2,160
11,17,0,3,78
11,17,0,7,101
11,17,1,5,96
11,17,1,7,126
11,17,2,0,0
11,17,2,2,48
11,17,2,4,66
11,17,2,5,172
11,17,3,1,11
11,17,3,2,0
11,17,3,3,23
11,17,3,5,202
11,17,3,6,138
11,17,4,1,41
11,17,4,2,0
11,17,4,3,18
11,17,4,4,41
11,17,5,4,11
11,17,5,6,60
11,17,6,0,0
11,17,6,1,0
11,17,6,2,0
11,17,6,3,7
11,17,6,4,11
11,17,6,5,11
11,17,6,6,7
11,17,7,0,0
11,17,7,2,0
11,17,7,4,0
11,17,7,5,7
12,17,0,0,0
12,17,0,1,0
12,17,0,2,11
12,17,0,3,138
12,17,0,4,37
12,17,0,5,119
12,17,0,6,186
12,17,1,0,18
12,17,1,1,41
12,17,1,2,126
12,17,1,3,48
12,17,1,7,119
12,17,2,0,0
12,17,2,1,0
12,17,2,3,41
12,17,2,5,78
12,17,2,6,149
12,17,2,7,66
12,17,3,1,18
12,17,3,2,7
12,17,3,3,60
12,17,3,5,197
12,17,4,1,7
12,17,4,3,66
12,17,4,5,89
12,17,5,0,0
12,17,5,1,0
12,17,5,3,11
12,17,5,4,23
12,17,5,5,41
12,17,5,7,11
12,17,6,0,0
12,17,6,1,0
12,17,6,2,41
12,17,6,3,96
12,17,6,4,18
12,17,6,6,0
12,17,7,1,0
12,17,7,2,0
12,17,7,3,0
12,17,7,4,37
12,17,7,6,18
12,17,7,7,30
13,17,0,1,7
13,17,0,2,23
13,17,0,3,149
13,17,0,5,156
13,17,0,6,220
13,17,1,1,23
13,17,1,2,48
13,17,1,3,126
13,17,1,4,119
13,17,1,5,149
13,17,1,7,101
13,17,2,0,0
13,17,2,2,60
13,17,2,3,53
13,17,2,4,96
13,17,3,0,11
13,17,3,1,0
13,17,3,2,11
13,17,3,4,60
13,17,3,5,190
13,17,3,6,202
13,17,3,7,89
13,17,4,0,0
13,17,4,1,71
13,17,4,2,23
13,17,4,3,108
13,17,4,4,89
13,17,4,7,53
13,17,5,1,0
13,17,5,3,71
13,17,5,4,30
13,17,5,5,96
13,17,6,1,0
13,17,6,3,48
13,17,6,4,7
13,17,6,6,18
13,17,6,7,0
13,17,7,0,0
13,17,7,1,0
13,17,7,2,0
13,17,7,3,11
13,17,7,4,0
13,17,7,5,0
13,17,7,7,11
14,17,0,0,18
14,17,0,1,18
14,17,0,2,23
14,17,0,4,96
14,17,0,5,280
14,17,0,7,484
14,17,1,0,0
14,17,1,1,18
14,17,1,2,37
14,17,1,6,346
14,17,1,7,101
14,17,2,1,41
14,17,2,3,215
14,17,2,7,41
14,17,3,1,11
14,17,3,5,417
14,17,3,6,440
14,17,3,7,23
14,17,4,1,23
14,17,4,2,0
14,17,4,4,60
14,17,4,5,142
14,17,4,6,358
14,17,4,7,30
14,17,5,1,0
14,17,5,2,7
14,17,5,3,41
14,17,5,5,78
14,17,5,6,287
14,17,5,7,112
14,17,6,0,0
14,17,6,1,0
14,17,6,2,0
14,17,6,6,7
14,17,7,0,0
14,17,7,1,0
14,17,7,3,0
14,17,7,5,18
14,17,7,6,11
14,17,7,7,7
15,17,0,1,7
15,17,0,2,78
15,17,0,3,149
15,17,0,4,96
15,17,0,6,1151
15,17,0,7,507
15,17,1,1,11
15,17,1,2,23
15,17,1,4,227
15,17,1,5,406
15,17,2,2,48
15,17,2,3,131
15,17,2,4,78
15,17,2,7,96
15,17,3,2,18
15,17,3,3,23
15,17,3,5,548
15,17,3,6,715
15,17,4,1,11
15,17,4,3,96
15,17,4,4,66
15,17,4,5,417
15,17,4,6,518
15,17,4,7,30
15,17,5,2,30
15,17,5,4,78
15,17,5,5,96
15,17,5,6,138
15,17,6,0,0
15,17,6,1,0
15,17,6,3,7
15,17,6,4,0
15,17,6,6,41
15,17,6,7,112
15,17,7,1,0
15,17,7,2,0
15,17,7,3,0
15,17,7,4,23
15,17,7,5,7
15,17,7,6,0
15,17,7,7,41
16,17,0,1,41
16,17,0,2,30
16,17,0,5,917
16,17,0,7,507
16,17,1,1,23
16,17,1,2,53
16,17,1,6,1096
16,17,1,7,394
16,17,2,1,30
16,17,2,2,66
16,17,2,3,202
16,17,2,4,108
16,17,2,7,238
16,17,3,0,0
16,17,3,6,715
16,17,4,2,0
16,17,4,3,78
16,17,4,4,60
16,17,4,6,380
16,17,4,7,149
16,17,5,0,0
16,17,5,1,30
16,17,5,3,11
16,17,5,5,89
16,17,5,7,23
16,17,6,0,0
16,17,6,1,0
16,17,6,5,18
16,17,6,6,18
16,17,7,0,0
16,17,7,3,0
16,17,7,4,11
16,17,7,5,18
16,17,7,7,23
17,17,0,1,24
17,17,0,2,51
17,17,0,3,43
17,17,0,6,1239
17,17,0,7,383
17,17,1,0,7
17,17,1,1,12
17,17,1,2,137
17,17,1,3,188
17,17,1,5,368
17,17,1,6,1107
17,17,2,1,7
17,17,2,2,51
17,17,2,3,188
17,17,2,7,207
17,17,3,1,39
17,17,3,2,113
17,17,3,3,125
17,17,3,7,195
17,17,4,0,24
17,17,4,1,0
17,17,4,2,0
17,17,4,4,55
17,17,4,5,212
17,17,4,6,539
17,17,4,7,243
17,17,5,0,12
17,17,5,1,0
17,17,5,2,19
17,17,5,3,0
17,17,5,5,113
17,17,5,7,87
17,17,6,0,0
17,17,6,1,7
17,17,6,2,0
17,17,6,3,7
17,17,6,4,12
17,17,6,6,19
17,17,7,0,0
17,17,7,2,0
17,17,7,3,7
18,17,0,5,426
18,17,0,6,770
18,17,0,7,226
18,17,1,1,39
18,17,1,2,101
18,17,1,3,270
18,17,1,4,137
18,17,1,6,445
18,17,2,1,7
18,17,2,2,55
18,17,2,5,532
18,17,2,6,763
18,17,2,7,75
18,17,3,0,0
18,17,3,1,12
18,17,3,2,0
18,17,3,3,212
18,17,3,4,75
18,17,3,6,626
18,17,3,7,106
18,17,4,0,0
18,17,4,2,0
18,17,4,5,94
18,17,4,6,493
18,17,4,7,195
18,17,5,0,0
18,17,5,2,39
18,17,5,6,149
18,17,5,7,51
18,17,6,0,0
18,17,6,1,0
18,17,6,2,7
18,17,6,3,0
18,17,6,5,43
18,17,6,6,31
18,17,7,3,0
18,17,7,5,7
18,17,7,6,7
18,17,7,7,31
19,17,0,3,113
19,17,0,5,195
19,17,1,0,12
19,17,1,2,55
19,17,1,3,82
19,17,1,4,82
19,17,1,5,156
19,17,1,7,164
19,17,2,3,164
19,17,2,4,55
19,17,2,5,313
19,17,2,6,857
19,17,2,7,94
19,17,3,1,12
19,17,3,2,51
19,17,3,3,101
19,17,3,4,75
19,17,3,5,700
19,17,3,7,51
19,17,4,1,0
19,17,4,2,0
19,17,4,3,149
19,17,4,4,63
19,17,4,5,294
19,17,4,6,419
19,17,4,7,94
19,17,5,0,0
19,17,5,1,0
19,17,5,5,87
19,17,5,7,0
19,17,6,0,0
19,17,6,1,0
19,17,6,2,0
19,17,6,4,24
19,17,6,5,12
19,17,6,6,0
19,17,7,1,0
19,17,7,2,0
19,17,7,4,12
19,17,7,5,7
19,17,7,7,0
20,17,0,3,94
20,17,0,4,55
20,17,0,5,101
20,17,0,6,168
20,17,1,0,0
20,17,1,6,149
20,17,2,0,0
20,17,2,1,12
20,17,2,2,12
20,17,2,4,43
20,17,2,5,219
20,17,2,7,75
20,17,3,0,0
20,17,3,1,0
20,17,3,2,19
20,17,3,3,51
20,17,3,6,180
20,17,4,0,7
20,17,4,1,0
20,17,4,3,43
20,17,4,4,39
20,17,4,6,118
20,17,5,0,0
20,17,5,1,0
20,17,5,4,43
20,17,6,0,0
20,17,6,2,7
20,17,6,3,7
20,17,6,5,24
20,17,6,7,7
20,17,7,1,0
20,17,7,3,0
20,17,7,5,0
20,17,7,6,0
21,17,0,0,0
21,17,0,2,12
21,17,0,4,43
21,17,0,6,63
21,17,0,7,63
21,17,1,2,39
21,17,1,4,43
21,17,1,5,94
21,17,1,7,51
21,17,2,0,0
21,17,2,2,12
21,17,2,3,39
21,17,2,5,156
21,17,2,6,137
21,17,3,0,0
21,17,3,1,0
21,17,3,3,12
21,17,3,7,43
21,17,4,0,0
21,17,4,1,24
21,17,4,3,51
21,17,4,4,51
21,17,4,5,39
21,17,5,0,0
21,17,5,1,0
21,17,5,2,7
21,17,5,6,55
21,17,6,1,0
21,17,6,2,0
21,17,6,4,12
21,17,6,5,31
21,17,6,6,12
21,17,6,7,39
21,17,7,0,0
21,17,7,4,19
21,17,7,5,12
21,17,7,6,7
22,17,0,0,0
22,17,0,2,19
22,17,0,4,12
22,17,0,5,12
22,17,0,6,39
22,17,0,7,43
22,17,1,0,0
22,17,1,3,31
22,17,1,6,31
22,17,2,1,7
22,17,2,3,24
22,17,2,4,24
22,17,2,5,87
22,17,2,7,31
22,17,3,0,0
22,17,3,2,12
22,17,3,5,132
22,17,3,6,82
22,17,3,7,12
22,17,4,2,0
22,17,4,3,168
22,17,4,6,70
22,17,4,7,24
22,17,5,2,0
22,17,5,3,0
22,17,5,5,63
22,17,5,6,19
22,17,5,7,12
22,17,6,0,0
22,17,6,1,0
22,17,6,2,0
22,17,6,3,0
22,17,6,4,0
22,17,6,5,31
22,17,6,6,0
22,17,7,1,0
22,17,7,2,0
22,17,7,3,0
22,17,7,4,7
22,17,7,5,19
22,17,7,6,19
22,17,7,7,0
23,17,0,0,7
23,17,0,1,7
23,17,0,2,19
23,17,0,3,12
23,17,0,5,24
23,17,0,6,12
23,17,1,2,19
23,17,1,4,7
23,17,1,5,12
23,17,1,7,31
23,17,2,0,0
23,17,2,1,0
23,17,2,3,0
23,17,3,1,7
23,17,3,4,7
23,17,4,0,0
23,17,4,1,12
23,17,4,3,407
23,17,4,4,24
23,17,4,6,43
23,17,4,7,24
23,17,5,0,0
23,17,5,2,0
23,17,5,4,0
23,17,5,6,7
23,17,5,7,12
23,17,6,0,0
23,17,6,1,0
23,17,6,2,0
23,17,6,5,7
23,17,7,2,0
23,17,7,3,7
0,18,0,2,12
0,18,0,3,24
0,18,0,4,24
0,18,0,5,0
0,18,1,0,7
0,18,1,1,7
0,18,1,4,0
0,18,1,5,12
0,18,1,6,31
0,18,1,7,12
0,18,2,2,12
0,18,2,4,24
0,18,2,5,24
0,18,2,6,24
0,18,2,7,19
0,18,3,1,0
0,18,3,3,19
0,18,4,0,0
0,18,4,2,7
0,18,4,3,39
0,18,4,4,19
0,18,4,5,12
0,18,4,7,7
0,18,5,3,19
0,18,6,0,0
0,18,6,2,0
0,18,6,3,0
0,18,6,4,0
0,18,6,5,0
0,18,6,7,0
0,18,7,0,0
0,18,7,1,0
0,18,7,2,0
0,18,7,3,19
0,18,7,4,0
0,18,7,5,0
0,18,7,7,0
1,18,0,1,0
1,18,0,3,0
1,18,0,5,12
1,18,0,6,7
1,18,1,1,0
1,18,1,2,7
1,18,1,3,7
1,18,1,5,19
1,18,1,6,0
1,18,1,7,19
1,18,2,1,0
1,18,2,2,12
1,18,2,3,0
1,18,2,4,12
1,18,2,5,7
1,18,2,6,7
1,18,2,7,0
1,18,3,1,7
1,18,3,2,0
1,18,3,3,7
1,18,3,6,7
1,18,3,7,7
1,18,4,0,0
1,18,4,1,0
1,18,4,4,7
1,18,4,5,31
1,18,4,7,12
1,18,5,6,0
1,18,6,0,0
1,18,6,1,0
1,18,6,4,0
1,18,6,5,0
1,18,6,6,0
1,18,7,4,0
1,18,7,5,7
1,18,7,7,0
2,18,0,1,0
2,18,0,2,0
2,18,1,0,0
2,18,1,1,0
2,18,1,2,0
2,18,1,3,0
2,18,1,5,0
2,18,1,6,7
2,18,1,7,0
2,18,2,1,0
2,18,2,2,0
2,18,2,4,0
2,18,2,5,7
2,18,2,6,0
2,18,3,0,0
2,18,3,1,0
2,18,3,2,0
2,18,3,4,0
2,18,3,5,0
2,18,3,6,0
2,18,4,0,0
2,18,4,1,0
2,18,4,4,0
2,18,4,6,0
2,18,5,0,0
2,18,5,3,0
2,18,5,4,0
2,18,5,5,0
2,18,5,6,7
2,18,5,7,7
2,18,6,0,0
2,18,6,3,7
2,18,6,5,7
2,18,6,6,0
2,18,6,7,0
2,18,7,0,0
2,18,7,2,0
2,18,7,3,0
2,18,7,7,0
3,18,0,0,0
3,18,0,1,0
3,18,0,3,0
3,18,0,4,0
3,18,0,6,7
3,18,0,7,0
3,18,1,0,0
3,18,1,2,0
3,18,1,5,7
3,18,1,7,0
3,18,2,0,0
3,18,2,3,0
3,18,2,4,0
3,18,2,7,0
3,18,3,0,0
3,18,3,2,0
3,18,3,3,0
3,18,3,4,31
3,18,3,5,7
3,18,4,0,0
3,18,4,1,0
3,18,4,2,0
3,18,4,5,7
3,18,4,6,0
3,18,4,7,0
3,18,5,0,0
3,18,5,2,0
3,18,5,4,0
3,18,6,0,0
3,18,6,3,0
3,18,6,4,0
3,18,6,6,0
3,18,6,7,0
3,18,7,1,0
3,18,7,2,0
3,18,7,3,0
3,18,7,5,0
3,18,7,7,0
4,18,0,0,0
4,18,0,2,7
4,18,0,3,0
4,18,0,4,0
4,18,0,7,0
4,18,1,1,0
4,18,1,2,0
4,18,1,4,0
4,18,1,7,0
4,18,2,0,0
4,18,2,4,0
4,18,2,7,12
4,18,3,0,0
4,18,3,2,0
4,18,3,3,0
4,18,3,6,12
4,18,3,7,0
4,18,4,1,0
4,18,4,3,7
4,18,4,4,0
4,18,5,2,0
4,18,5,4,0
4,18,5,5,12
4,18,5,7,0
4,18,6,0,0
4,18,6,2,0
4,18,6,4,0
4,18,6,7,0
4,18,7,0,0
4,18,7,2,0
4,18,7,3,0
4,18,7,4,0
4,18,7,5,0
4,18,7,6,7
4,18,7,7,0
5,18,0,2,24
5,18,0,4,12
5,18,0,5,75
5,18,0,6,19
5,18,0,7,19
5,18,1,1,0
5,18,1,2,51
5,18,1,3,0
5,18,1,4,0
5,18,1,7,7
5,18,2,0,0
5,18,2,2,19
5,18,2,3,24
5,18,2,4,24
5,18,2,6,39
5,18,2,7,31
5,18,3,2,0
5,18,3,3,39
5,18,3,4,12
5,18,3,6,7
5,18,3,7,19
5,18,4,0,0
5,18,4,1,0
5,18,4,3,12
5,18,5,0,0
5,18,5,1,0
5,18,5,3,7
5,18,5,4,19
5,18,5,7,12
5,18,6,0,0
5,18,6,4,0
5,18,6,5,7
5,18,7,0,0
5,18,7,1,0
5,18,7,3,0
5,18,7,4,0
5,18,7,5,0
6,18,0,1,7
6,18,0,2,113
6,18,0,4,19
6,18,0,5,39
6,18,0,6,51
6,18,0,7,43
6,18,1,0,0
6,18,1,1,0
6,18,1,2,70
6,18,1,3,101
6,18,1,4,19
6,18,1,7,51
6,18,2,0,0
6,18,2,1,0
6,18,2,2,24
6,18,2,4,70
6,18,2,5,70
6,18,3,0,0
6,18,3,1,43
6,18,3,2,226
6,18,3,3,51
6,18,3,4,106
6,18,3,6,24
6,18,4,0,0
6,18,4,1,7
6,18,4,3,24
6,18,4,4,70
6,18,4,5,39
6,18,5,2,7
6,18,5,4,7
6,18,5,5,70
6,18,6,0,0
6,18,6,1,0
6,18,6,4,0
6,18,6,5,7
6,18,6,6,12
6,18,6,7,12
6,18,7,0,0
6,18,7,2,0
6,18,7,4,0
6,18,7,5,31
6,18,7,6,0
6,18,7,7,7
7,18,0,2,87
7,18,0,3,125
7,18,0,5,70
7,18,0,6,82
7,18,1,1,12
7,18,1,2,70
7,18,1,4,94
7,18,1,5,101
7,18,1,6,63
7,18,2,0,7
7,18,2,1,0
7,18,2,5,144
7,18,2,7,55
7,18,3,0,0
7,18,3,1,12
7,18,3,2,24
7,18,3,3,75
7,18,3,4,94
